3       | 128.31.0.34      | 128.30.0.0/15       | US | arin     |            | MIT-GATEWAYS - Massachusetts Institute of Technology,US
852     | 108.180.159.252  | 108.180.0.0/16      | CA | arin     | 2012-07-19 | ASN852 - TELUS Communications Inc.,CA
852     | 209.89.251.118   | 209.89.0.0/16       | CA | arin     |            | ASN852 - TELUS Communications Inc.,CA
852     | 66.110.168.87    | 66.110.160.0/20     | CA | arin     | 2001-05-29 | ASN852 - TELUS Communications Inc.,CA
855     | 142.134.94.205   | 142.134.88.0/21     | CA | arin     |            | CANET-ASN-4 - Bell Aliant Regional Communications, Inc.,CA
855     | 47.54.234.86     | 47.54.232.0/21      | CA | arin     | 2012-04-09 | CANET-ASN-4 - Bell Aliant Regional Communications, Inc.,CA
1101    | 145.220.0.15     | 145.220.0.0/16      | NL | ripencc  |            | IP-EEND-AS IP-EEND BV,NL
1101    | 192.150.94.49    | 192.150.94.0/24     | NL | ripencc  |            | IP-EEND-AS IP-EEND BV,NL
1101    | 192.42.116.16    | 192.42.116.0/22     | NL | ripencc  |            | IP-EEND-AS IP-EEND BV,NL
1101    | 192.42.116.161   | 192.42.116.0/22     | NL | ripencc  |            | IP-EEND-AS IP-EEND BV,NL
1102    | 192.87.28.28     | 192.87.28.0/24      | NL | ripencc  |            | SMEERBOEL-AS SMEERBOEL BV,EU
1102    | 192.87.28.82     | 192.87.28.0/24      | NL | ripencc  |            | SMEERBOEL-AS SMEERBOEL BV,EU
1102    | 194.104.0.100    | 194.104.0.0/24      | NL | ripencc  |            | SMEERBOEL-AS SMEERBOEL BV,EU
1103    | 192.42.113.102   | 192.42.113.0/24     | NL | ripencc  |            | SURFNET-NL SURFnet, The Netherlands,NL
1103    | 192.42.115.101   | 192.42.115.0/24     | NL | ripencc  |            | SURFNET-NL SURFnet, The Netherlands,NL
1103    | 192.42.115.102   | 192.42.115.0/24     | NL | ripencc  |            | SURFNET-NL SURFnet, The Netherlands,NL
1103    | 194.171.57.76    | 194.171.57.0/24     | NL | ripencc  |            | SURFNET-NL SURFnet, The Netherlands,NL
1103    | 195.169.125.226  | 195.169.125.0/24    | NL | ripencc  |            | SURFNET-NL SURFnet, The Netherlands,NL
1103    | 195.169.207.54   | 195.169.192.0/19    | NL | ripencc  |            | SURFNET-NL SURFnet, The Netherlands,NL
1103    | 195.169.216.191  | 195.169.192.0/19    | NL | ripencc  |            | SURFNET-NL SURFnet, The Netherlands,NL
1136    | 145.133.41.132   | 145.133.0.0/16      | NL | ripencc  |            | KPN KPN Internet Solutions,NL
1136    | 145.133.5.247    | 145.133.0.0/16      | NL | ripencc  |            | KPN KPN Internet Solutions,NL
1136    | 77.161.34.157    | 77.160.0.0/14       | NL | ripencc  | 2006-11-02 | KPN KPN Internet Solutions,NL
1136    | 77.166.89.144    | 77.164.0.0/14       | NL | ripencc  | 2006-11-02 | KPN KPN Internet Solutions,NL
1136    | 77.170.230.163   | 77.170.0.0/15       | NL | ripencc  | 2006-11-02 | KPN KPN Internet Solutions,NL
1136    | 81.207.159.211   | 81.206.0.0/15       | NL | ripencc  | 2002-10-16 | KPN KPN Internet Solutions,NL
1136    | 84.80.80.69      | 84.80.0.0/14        | NL | ripencc  | 2004-03-17 | KPN KPN Internet Solutions,NL
1136    | 86.81.235.14     | 86.80.0.0/13        | NL | ripencc  | 2005-03-23 | KPN KPN Internet Solutions,NL
1136    | 86.86.173.62     | 86.80.0.0/13        | NL | ripencc  | 2005-03-23 | KPN KPN Internet Solutions,NL
1136    | 86.86.217.217    | 86.80.0.0/13        | NL | ripencc  | 2005-03-23 | KPN KPN Internet Solutions,NL
1136    | 86.88.32.199     | 86.88.0.0/13        | NL | ripencc  | 2005-03-23 | KPN KPN Internet Solutions,NL
1161    | 131.155.71.74    | 131.155.0.0/16      | NL | ripencc  |            | AS-TUE Technische Universiteit Eindhoven (TU/e),NL
1213    | 134.226.68.29    | 134.226.0.0/16      | IE | ripencc  |            | HEANET HEAnet Limited,IE
1221    | 121.211.246.20   | 121.208.0.0/12      | AU | apnic    | 2006-06-20 | ASN-TELSTRA Telstra Pty Ltd,AU
1221    | 121.211.82.133   | 121.208.0.0/12      | AU | apnic    | 2006-06-20 | ASN-TELSTRA Telstra Pty Ltd,AU
1239    | 80.66.135.123    | 80.66.128.0/20      | BE | ripencc  | 2001-05-16 | SPRINTLINK - Sprint,US
1239    | 89.191.199.245   | 89.191.192.0/19     | GB | ripencc  | 2006-06-22 | SPRINTLINK - Sprint,US
1239    | 89.191.217.1     | 89.191.192.0/19     | GB | ripencc  | 2006-06-22 | SPRINTLINK - Sprint,US
1241    | 77.49.67.85      | 77.49.64.0/20       | GR | ripencc  | 2006-12-22 | FORTHNET-GR Forthnet,GR
1241    | 79.103.140.247   | 79.103.128.0/18     | GR | ripencc  | 2007-11-15 | FORTHNET-GR Forthnet,GR
1249    | 64.254.175.3     | 64.254.160.0/20     | US | arin     | 2007-10-17 | FIVE-COLLEGES-AS - Five Colleges Network,US
1257    | 83.191.187.67    | 83.176.0.0/12       | SE | ripencc  | 2004-01-16 | TELE2,SE
1257    | 92.43.34.38      | 92.43.32.0/21       | SE | ripencc  | 2008-01-04 | TELE2,SE
1267    | 151.28.38.56     | 151.28.0.0/16       | IT | ripencc  |            | ASN-WIND Wind Telecomunicazioni SpA,IT
1267    | 151.33.222.219   | 151.33.0.0/16       | IT | ripencc  |            | ASN-WIND Wind Telecomunicazioni SpA,IT
1267    | 151.40.6.79      | 151.40.0.0/16       | IT | ripencc  |            | ASN-WIND Wind Telecomunicazioni SpA,IT
1267    | 151.54.14.75     | 151.54.0.0/16       | IT | ripencc  |            | ASN-WIND Wind Telecomunicazioni SpA,IT
1267    | 151.65.214.100   | 151.65.0.0/16       | IT | ripencc  |            | ASN-WIND Wind Telecomunicazioni SpA,IT
1267    | 151.75.185.175   | 151.75.0.0/16       | IT | ripencc  |            | ASN-WIND Wind Telecomunicazioni SpA,IT
1312    | 128.173.55.192   | 128.173.0.0/16      | US | arin     |            | VA-TECH-AS - Virginia Polytechnic Institute and State Univ.,US
1312    | 128.173.55.78    | 128.173.0.0/16      | US | arin     |            | VA-TECH-AS - Virginia Polytechnic Institute and State Univ.,US
1403    | 74.116.186.120   | 74.116.184.0/21     | CA | arin     | 2009-08-13 | ELECTRONICBOX - ELECTRONIC BOX,CA
1426    | 199.68.196.124   | 199.68.196.0/22     | US | arin     | 2011-01-10 | LIGHTWAVENET - Lightwave Networking, LLC,US
1653    | 130.243.171.75   | 130.242.0.0/15      | SE | ripencc  |            | SUNET SUNET Swedish University Network,SE
1653    | 193.10.0.225     | 193.10.0.0/16       | SE | ripencc  |            | SUNET SUNET Swedish University Network,SE
1653    | 193.11.114.43    | 193.11.0.0/16       | SE | ripencc  |            | SUNET SUNET Swedish University Network,SE
1653    | 193.11.114.45    | 193.11.0.0/16       | SE | ripencc  |            | SUNET SUNET Swedish University Network,SE
1653    | 193.11.114.46    | 193.11.0.0/16       | SE | ripencc  |            | SUNET SUNET Swedish University Network,SE
1653    | 193.11.114.47    | 193.11.0.0/16       | SE | ripencc  |            | SUNET SUNET Swedish University Network,SE
1653    | 193.11.164.243   | 193.11.0.0/16       | SE | ripencc  |            | SUNET SUNET Swedish University Network,SE
1653    | 193.11.166.194   | 193.11.0.0/16       | SE | ripencc  |            | SUNET SUNET Swedish University Network,SE
1653    | 193.11.166.194   | 193.11.0.0/16       | SE | ripencc  |            | SUNET SUNET Swedish University Network,SE
1659    | 140.121.80.170   | 140.121.0.0/16      | TW | apnic    |            | ERX-TANET-ASN1 Taiwan Academic Network (TANet) Information Center,TW
1659    | 140.121.80.42    | 140.121.0.0/16      | TW | apnic    |            | ERX-TANET-ASN1 Taiwan Academic Network (TANet) Information Center,TW
1659    | 140.123.103.191  | 140.112.0.0/12      | TW | apnic    |            | ERX-TANET-ASN1 Taiwan Academic Network (TANet) Information Center,TW
1659    | 163.22.17.40     | 163.16.0.0/13       | TW | apnic    |            | ERX-TANET-ASN1 Taiwan Academic Network (TANet) Information Center,TW
1680    | 85.250.153.210   | 85.250.0.0/16       | IL | ripencc  | 2005-01-25 | NV-ASN 013 NetVision Ltd.,IL
1680    | 89.139.18.125    | 89.139.0.0/16       | IL | ripencc  | 2006-02-08 | NV-ASN 013 NetVision Ltd.,IL
1739    | 130.230.141.186  | 130.230.0.0/16      | FI | ripencc  |            | TUTNET TUT Autonomous System,FI
1741    | 195.148.124.199  | 195.148.0.0/16      | FI | ripencc  |            | FUNETAS CSC - Tieteen tietotekniikan keskus Oy,FI
1759    | 80.220.73.91     | 80.220.0.0/14       | FI | ripencc  | 2002-03-27 | TSF-IP-CORE TeliaSonera Finland Oyj,FI
1759    | 80.223.251.56    | 80.220.0.0/14       | FI | ripencc  | 2002-03-27 | TSF-IP-CORE TeliaSonera Finland Oyj,FI
1759    | 84.249.199.230   | 84.248.0.0/14       | FI | ripencc  | 2004-06-02 | TSF-IP-CORE TeliaSonera Finland Oyj,FI
1759    | 84.249.208.18    | 84.248.0.0/14       | FI | ripencc  | 2004-06-02 | TSF-IP-CORE TeliaSonera Finland Oyj,FI
1759    | 84.249.68.22     | 84.248.0.0/14       | FI | ripencc  | 2004-06-02 | TSF-IP-CORE TeliaSonera Finland Oyj,FI
1759    | 84.249.85.63     | 84.248.0.0/14       | FI | ripencc  | 2004-06-02 | TSF-IP-CORE TeliaSonera Finland Oyj,FI
1759    | 84.250.18.89     | 84.248.0.0/14       | FI | ripencc  | 2004-06-02 | TSF-IP-CORE TeliaSonera Finland Oyj,FI
1759    | 88.193.237.145   | 88.192.0.0/14       | FI | ripencc  | 2005-10-06 | TSF-IP-CORE TeliaSonera Finland Oyj,FI
1759    | 88.193.95.90     | 88.192.0.0/14       | FI | ripencc  | 2005-10-06 | TSF-IP-CORE TeliaSonera Finland Oyj,FI
1759    | 88.195.222.220   | 88.192.0.0/14       | FI | ripencc  | 2005-10-06 | TSF-IP-CORE TeliaSonera Finland Oyj,FI
1835    | 192.38.76.3      | 192.38.0.0/17       | DK | ripencc  |            | FSKNET-DK Forskningsnettet - Danish network for Research and Education,DK
1851    | 129.127.254.213  | 129.127.0.0/16      | AU | apnic    |            | ADELAIDE-UNIVERSITY-AS-AP The University of Adelaide,AU
1853    | 193.171.202.146  | 193.170.0.0/15      | AT | ripencc  |            | ACONET ACOnet Backbone,AT
1853    | 193.171.202.154  | 193.170.0.0/15      | AT | ripencc  |            | ACONET ACOnet Backbone,AT
1853    | 193.171.202.154  | 193.170.0.0/15      | AT | ripencc  |            | ACONET ACOnet Backbone,AT
1901    | 193.154.21.34    | 193.154.0.0/16      | AT | ripencc  |            | EUNETAT-AS A1 Telekom Austria AG,AT
1901    | 193.81.152.79    | 193.80.0.0/15       | AT | ripencc  |            | EUNETAT-AS A1 Telekom Austria AG,AT
1901    | 193.81.39.200    | 193.80.0.0/15       | AT | ripencc  |            | EUNETAT-AS A1 Telekom Austria AG,AT
1901    | 213.157.156.244  | 213.157.128.0/19    | AT | ripencc  | 2000-02-11 | EUNETAT-AS A1 Telekom Austria AG,AT
1916    | 200.129.11.217   | 200.129.0.0/18      | BR | lacnic   | 2000-02-15 | Associação Rede Nacional de Ensino e Pesquisa,BR
1916    | 200.131.20.110   | 200.131.0.0/16      | BR | lacnic   | 2000-02-15 | Associação Rede Nacional de Ensino e Pesquisa,BR
1916    | 200.17.33.84     | 200.17.32.0/20      | BR | lacnic   | 2000-02-16 | Associação Rede Nacional de Ensino e Pesquisa,BR
1930    | 193.136.204.117  | 193.136.0.0/15      | PT | ripencc  |            | RCCN Fundacao para a Ciencia e a Tecnologia, I.P.,PT
1955    | 193.224.163.43   | 193.224.0.0/15      | HU | ripencc  |            | HBONE-AS HUNGARNET,HU
2033    | 166.84.7.55      | 166.84.0.0/16       | US | arin     |            | PANIX - Panix Network Information Center,US
2108    | 161.53.120.152   | 161.53.0.0/16       | HR | ripencc  |            | CARNET-AS Croatian Academic and Research Network,HR
2108    | 161.53.160.104   | 161.53.0.0/16       | HR | ripencc  |            | CARNET-AS Croatian Academic and Research Network,HR
2108    | 193.198.209.45   | 193.198.0.0/16      | HR | ripencc  |            | CARNET-AS Croatian Academic and Research Network,HR
2110    | 78.17.88.34      | 78.16.0.0/14        | IE | ripencc  | 2007-04-04 | AS-BTIRE BT Communications Ireland Limited,IE
2116    | 193.90.12.86     | 193.90.0.0/16       | NO | ripencc  |            | ASN-CATCHCOM Broadnet AS,NO
2116    | 193.90.12.87     | 193.90.0.0/16       | NO | ripencc  |            | ASN-CATCHCOM Broadnet AS,NO
2116    | 193.90.12.88     | 193.90.0.0/16       | NO | ripencc  |            | ASN-CATCHCOM Broadnet AS,NO
2116    | 193.90.12.89     | 193.90.0.0/16       | NO | ripencc  |            | ASN-CATCHCOM Broadnet AS,NO
2116    | 193.90.12.90     | 193.90.0.0/16       | NO | ripencc  |            | ASN-CATCHCOM Broadnet AS,NO
2116    | 31.185.27.203    | 31.185.24.0/21      | NO | ripencc  | 2011-03-15 | ASN-CATCHCOM Broadnet AS,NO
2119    | 109.189.158.221  | 109.189.0.0/16      | NO | ripencc  | 2009-10-09 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 109.189.180.15   | 109.189.0.0/16      | NO | ripencc  | 2009-10-09 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 213.112.232.55   | 213.112.0.0/14      | SE | ripencc  | 2000-03-14 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 213.113.123.211  | 213.112.0.0/14      | SE | ripencc  | 2000-12-15 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 213.114.147.224  | 213.112.0.0/14      | SE | ripencc  | 2000-12-15 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 213.114.149.160  | 213.112.0.0/14      | SE | ripencc  | 2000-12-15 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 213.114.154.42   | 213.112.0.0/14      | SE | ripencc  | 2000-12-15 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 213.114.168.116  | 213.112.0.0/14      | SE | ripencc  | 2000-12-15 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 46.9.195.20      | 46.9.0.0/16         | NO | ripencc  | 2010-09-07 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 62.249.166.202   | 62.249.160.0/19     | NO | ripencc  | 2002-05-06 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 62.92.111.248    | 62.92.0.0/16        | NO | ripencc  |            | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 62.92.111.248    | 62.92.0.0/16        | NO | ripencc  |            | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 62.92.111.45     | 62.92.0.0/16        | NO | ripencc  |            | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 82.182.180.15    | 82.182.0.0/15       | SE | ripencc  | 2003-10-15 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 83.227.73.202    | 83.226.0.0/15       | SE | ripencc  | 2004-03-12 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 84.202.116.164   | 84.202.0.0/16       | NO | ripencc  | 2004-05-13 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 84.202.158.36    | 84.202.0.0/16       | NO | ripencc  | 2004-05-13 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 84.202.88.66     | 84.202.0.0/16       | NO | ripencc  | 2004-05-13 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 84.216.25.161    | 84.216.0.0/14       | SE | ripencc  | 2004-05-24 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 84.219.151.26    | 84.216.0.0/14       | SE | ripencc  | 2004-05-24 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 84.219.173.60    | 84.216.0.0/14       | SE | ripencc  | 2004-05-24 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 84.219.208.212   | 84.216.0.0/14       | SE | ripencc  | 2004-05-24 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.164.237.246   | 85.164.0.0/14       | NO | ripencc  | 2004-11-18 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.166.190.164   | 85.164.0.0/14       | NO | ripencc  | 2004-11-18 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.166.59.71     | 85.164.0.0/14       | NO | ripencc  | 2004-11-18 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.167.19.210    | 85.164.0.0/14       | NO | ripencc  | 2004-11-18 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.167.20.215    | 85.164.0.0/14       | NO | ripencc  | 2004-11-18 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.224.107.96    | 85.224.0.0/13       | SE | ripencc  | 2004-12-17 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.224.54.82     | 85.224.0.0/13       | SE | ripencc  | 2004-12-17 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.226.117.62    | 85.224.0.0/13       | SE | ripencc  | 2004-12-17 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.226.120.6     | 85.224.0.0/13       | SE | ripencc  | 2004-12-17 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.227.132.179   | 85.224.0.0/13       | SE | ripencc  | 2004-12-17 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.227.138.129   | 85.224.0.0/13       | SE | ripencc  | 2004-12-17 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.227.138.129   | 85.224.0.0/13       | SE | ripencc  | 2004-12-17 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.227.191.62    | 85.224.0.0/13       | SE | ripencc  | 2004-12-17 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.228.198.63    | 85.224.0.0/13       | SE | ripencc  | 2004-12-17 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.228.204.212   | 85.224.0.0/13       | SE | ripencc  | 2004-12-17 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.229.94.87     | 85.224.0.0/13       | SE | ripencc  | 2004-12-17 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.229.94.91     | 85.224.0.0/13       | SE | ripencc  | 2004-12-17 | TELENOR-NEXTEL Telenor Norge AS,NO
2119    | 85.230.142.101   | 85.224.0.0/13       | SE | ripencc  | 2004-12-17 | TELENOR-NEXTEL Telenor Norge AS,NO
